09/15/16,"Expropiaciones en Tulum","http://yucatan.com.mx/qroo/expropiaciones-en-tulum","Realizan desalojos de inmuebles en playas de Q. Roo","Yucatan"
09/15/16,"INE nombra a nueva delegada en Quintana Roo","http://yucatan.com.mx/qroo/breves-de-quintana-roo/ine-nombra-nueva-delegada-quintana-roo","CANCÚN, QR., (SUN).- Con miras al próximo proceso electoral 2017-2018, el Instituto Nacional Electoral (INE) realizó cambios de adscripción de 19 vocales ejecutivos en el país, entre ellos Quintana Roo, por lo que a partir de este día estará al frente de la institución Claudia Rodríguez Sánchez. Rodríguez, procedente de Baja California Sur, estará en [&#8230;]","Yucatan"
09/15/16,"“Apegados a los lineamientos”","http://yucatan.com.mx/qroo/apegados-los-lineamientos","El proceso de la entrega recepción en Benito Juárez","Yucatan"
09/15/16,"Llega más sargazo","http://yucatan.com.mx/qroo/llega-mas-sargazo","Las autoridades aseguran que se puede controlar","Yucatan"
09/15/16,"Denuncia en Q. Roo","http://yucatan.com.mx/qroo/gobierno-de-quintana-roo/denuncia-q-roo","Gastan recursos en tonterías, señala el  gobernador electo","Yucatan"
09/15/16,"Ola de violencia invade Cancún","http://yucatan.com.mx/qroo/sucesos-de-policia-qroo/ola-violencia-invade-cancun","Cierra la semana con diez muertos, según autoridades","Yucatan"
09/15/16,"Lluvias inundan calles de Cancún","http://yucatan.com.mx/qroo/el-clima-en-quintana-roo/lluvias-inundan-calles-cancun","La Onda Tropical número 21 causa fuertes chubascos","Yucatan"
09/15/16,"Cumple expectativas","http://yucatan.com.mx/qroo/cumple-expectativas-2","Un respiro en la  industria turística por alta afluencia","Yucatan"
09/15/16,"Decomisos en el penal de Cancún","http://yucatan.com.mx/qroo/decomisos-penal-cancun","Droga, celulares y tepache, los objetos que se confiscaron","Yucatan"
09/15/16,"Energía renovable favorece a hoteles","http://yucatan.com.mx/qroo/energia-renovable-favorece-hoteles","El sector buscará bajar costos hasta un 15 por ciento","Yucatan"
09/15/16,"Crece sector de bodas en Quintana Roo","http://yucatan.com.mx/qroo/crece-sector-bodas-quintana-roo","Registra un alza el turismo por eventos nupciales","Yucatan"
